;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
r_owl_mirror;gop;;;;;;;;;;;;;Replies to;3-5-2021 04:17;"@GOP - Anyone who believes anything related to #QAnon
You may have a condition called “psychosis” 
(believe in thin… https://t.co/xXc33JBoGm";https://twitter.com/i/web/status/1389071558828728321;twitter.com;qanon;3-5-2021 04:17;https://twitter.com/#!/r_owl_mirror/status/1389071558828728321;;;1389071558828728321;
martygrus;qanonanonymous;;;;;;;;;;;;;Replies to;3-5-2021 04:51;@QanonAnonymous My friend has been into anti-vax for a long time, and I think he found David Wilcock thru that and… https://t.co/SgMiNXwteL;https://twitter.com/i/web/status/1389080057524617218;twitter.com;;3-5-2021 04:51;https://twitter.com/#!/martygrus/status/1389080057524617218;;;1389080057524617218;
aarjjf;businessinsider;;;;;;;;;;;;;Replies to;3-5-2021 05:07;@BusinessInsider Flynn remembered the pledge alright. He just pledged allegiance to #QAnon, the not the American fl… https://t.co/dUup2XPo0h;https://twitter.com/i/web/status/1389084128180543490;twitter.com;qanon;3-5-2021 05:07;https://twitter.com/#!/aarjjf/status/1389084128180543490;;;1389084128180543490;
cblazblaz;karenchristensn;;;;;;;;;;;;;Mentions;3-5-2021 05:25;"RT @KarenChristensn: #DontDrinkBleach
#DontInjectBleach
#MMS #Qanon #Autism  #DangerousConspiracies";;;dontdrinkbleach dontinjectbleach mms qanon autism dangerousconspiracies;3-5-2021 05:25;https://twitter.com/#!/cblazblaz/status/1389088750026645509;;;1389088750026645509;
marco_m24;marco_m24;;;;;;;;;;;;;Tweet;3-5-2021 05:28;"Grade Biden’s first 100 days in office. 

#poll #polls #Biden #100DaysOfBiden #BidenAddress #MAGA #JointSession… https://t.co/SuEQGDaDHO";https://twitter.com/i/web/status/1389089569522425860;twitter.com;poll polls biden 100daysofbiden bidenaddress maga jointsession;3-5-2021 05:28;https://twitter.com/#!/marco_m24/status/1389089569522425860;;;1389089569522425860;
jnaneswari1;newsmax;;;;;;;;;;;;;Mentions;3-5-2021 05:29;@senategop @housegop @oann @foxnews @newsmax Here's your fraud. #qanon https://t.co/THOHESKSO8;https://twitter.com/davenewworld_2/status/1388657707192815619;twitter.com;qanon;3-5-2021 05:29;https://twitter.com/#!/jnaneswari1/status/1389089776364625921;;;1389089776364625921;
jnaneswari1;foxnews;;;;;;;;;;;;;Mentions;3-5-2021 05:29;@senategop @housegop @oann @foxnews @newsmax Here's your fraud. #qanon https://t.co/THOHESKSO8;https://twitter.com/davenewworld_2/status/1388657707192815619;twitter.com;qanon;3-5-2021 05:29;https://twitter.com/#!/jnaneswari1/status/1389089776364625921;;;1389089776364625921;
jnaneswari1;housegop;;;;;;;;;;;;;Mentions;3-5-2021 05:29;@senategop @housegop @oann @foxnews @newsmax Here's your fraud. #qanon https://t.co/THOHESKSO8;https://twitter.com/davenewworld_2/status/1388657707192815619;twitter.com;qanon;3-5-2021 05:29;https://twitter.com/#!/jnaneswari1/status/1389089776364625921;;;1389089776364625921;
jnaneswari1;senategop;;;;;;;;;;;;;Replies to;3-5-2021 05:29;@senategop @housegop @oann @foxnews @newsmax Here's your fraud. #qanon https://t.co/THOHESKSO8;https://twitter.com/davenewworld_2/status/1388657707192815619;twitter.com;qanon;3-5-2021 05:29;https://twitter.com/#!/jnaneswari1/status/1389089776364625921;;;1389089776364625921;
jnaneswari1;oann;;;;;;;;;;;;;Mentions;3-5-2021 05:29;@senategop @housegop @oann @foxnews @newsmax Here's your fraud. #qanon https://t.co/THOHESKSO8;https://twitter.com/davenewworld_2/status/1388657707192815619;twitter.com;qanon;3-5-2021 05:29;https://twitter.com/#!/jnaneswari1/status/1389089776364625921;;;1389089776364625921;
karenchristensn;karenchristensn;;;;;;;;;;;;;Tweet;3-5-2021 02:11;"#Qanon #Covid #COVID19
#QanonConspiracies #Covid19Conspiracies 
#AntiVaxxers #antivax
 #ConspiracyTheories

https://t.co/dcxoHBoupX";https://pressprogress.ca/montreals-biggest-covid-19-vaccination-site-shut-down-thanks-to-online-fringe-groups-qanon-followers-and-maxime-bernier/;pressprogress.ca;qanon covid covid19 qanonconspiracies covid19conspiracies antivaxxers antivax conspiracytheories;3-5-2021 02:11;https://twitter.com/#!/karenchristensn/status/1389039807431544833;;;1389039807431544833;
karenchristensn;karenchristensn;;;;;;;;;;;;;Tweet;3-5-2021 05:21;"#DontDrinkBleach
#DontInjectBleach
#MMS #Qanon #Autism  #DangerousConspiracies https://t.co/VPBKY6UOGB";https://twitter.com/DrEricDing/status/1389070256480550917;twitter.com;dontdrinkbleach dontinjectbleach mms qanon autism dangerousconspiracies;3-5-2021 05:21;https://twitter.com/#!/karenchristensn/status/1389087759940214784;;;1389087759940214784;
andrewmorrisuk;karenchristensn;;;;;;;;;;;;;Mentions;3-5-2021 05:33;"RT @KarenChristensn: #DontDrinkBleach
#DontInjectBleach
#MMS #Qanon #Autism  #DangerousConspiracies https://t.co/VPBKY6UOGB";https://twitter.com/DrEricDing/status/1389070256480550917;twitter.com;dontdrinkbleach dontinjectbleach mms qanon autism dangerousconspiracies;3-5-2021 05:33;https://twitter.com/#!/andrewmorrisuk/status/1389090771547140096;;;1389090771547140096;
joekeene;senatortimscott;;;;;;;;;;;;;Mentions;3-5-2021 03:50;"RT @JoeKeene: @SenatorTimScott Maybe your party can stop lying. 

And take responsibility for the January 6th insurrection.

And expel the…";;;;3-5-2021 03:50;https://twitter.com/#!/joekeene/status/1389064706057379843;;;1389064706057379843;
hannahchapter1;senatortimscott;;;;;;;;;;;;;Mentions;3-5-2021 06:08;"RT @JoeKeene: @SenatorTimScott Maybe your party can stop lying. 

And take responsibility for the January 6th insurrection.

And expel the…";;;;3-5-2021 06:08;https://twitter.com/#!/hannahchapter1/status/1389099642625925122;;;1389099642625925122;
hannahchapter1;joekeene;;;;;;;;;;;;;Mentions;3-5-2021 06:08;"RT @JoeKeene: @SenatorTimScott Maybe your party can stop lying. 

And take responsibility for the January 6th insurrection.

And expel the…";;;;3-5-2021 06:08;https://twitter.com/#!/hannahchapter1/status/1389099642625925122;;;1389099642625925122;
elle4life_love;bigbluewaveusa;;;;;;;;;;;;;Mentions;3-5-2021 06:11;RT @BigBlueWaveUSA: If it has to do with Tяump, Republicans, #QAnon or #Cult45 - it’s either illegal, unethical, immoral or any combination…;;;qanon cult45;3-5-2021 06:11;https://twitter.com/#!/elle4life_love/status/1389100287890116610;;;1389100287890116610;
ftlscott;schotthappens;;;;;;;;;;;;;Replies to;3-5-2021 06:16;@SchottHappens Absolutely disgusting behaviour from what’s left of this #QAnon GOP.;;;qanon;3-5-2021 06:16;https://twitter.com/#!/ftlscott/status/1389101527252541440;;;1389101527252541440;1388580029248901122
ripertphilippe;joebiden;;;;;;;;;;;;;Mentions;2-5-2021 19:05;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 19:05;https://twitter.com/#!/ripertphilippe/status/1388932781275848711;;;1388932781275848711;
ripertphilippe;ericnaulleau;;;;;;;;;;;;;Mentions;2-5-2021 19:05;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 19:05;https://twitter.com/#!/ripertphilippe/status/1388932781275848711;;;1388932781275848711;
ripertphilippe;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 06:18;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:18;https://twitter.com/#!/ripertphilippe/status/1389101967432159232;;;1389101967432159232;
ripertphilippe;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 06:18;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:18;https://twitter.com/#!/ripertphilippe/status/1389101967432159232;;;1389101967432159232;
ericdubois;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 06:27;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:27;https://twitter.com/#!/ericdubois/status/1389104189645676544;;;1389104189645676544;
ericdubois;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 06:27;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:27;https://twitter.com/#!/ericdubois/status/1389104189645676544;;;1389104189645676544;
accrochetoi3;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 06:29;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:29;https://twitter.com/#!/accrochetoi3/status/1389104926975053825;;;1389104926975053825;
accrochetoi3;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 06:29;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:29;https://twitter.com/#!/accrochetoi3/status/1389104926975053825;;;1389104926975053825;
kamazhe;wystrach;;;;;;;;;;;;;Mentions;3-5-2021 06:34;RT @wystrach: Seit Jahren verbreitet die #QAnon-Bewegung rechtsextreme #Verschwörungsmythen, die um den #Missbrauch von Kindern kreisen. Hi…;;;qanon verschwörungsmythen missbrauch;3-5-2021 06:34;https://twitter.com/#!/kamazhe/status/1389106133089062912;;;1389106133089062912;
shufixer;shufixer;;;;;;;;;;;;;Tweet;3-5-2021 06:38;In #Sequim  self proclaimed #YearOfBeingKind our #Qanon Mayor wore this shirt in our local Costco this weekend. 🙄 @… https://t.co/xtysg8qzhz;https://twitter.com/i/web/status/1389107177567174661;twitter.com;sequim yearofbeingkind qanon;3-5-2021 06:38;https://twitter.com/#!/shufixer/status/1389107177567174661;48.078;-123.101;1389107177567174661;
charlotteluxem;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 06:48;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:48;https://twitter.com/#!/charlotteluxem/status/1389109693814124544;;;1389109693814124544;
charlotteluxem;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 06:48;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:48;https://twitter.com/#!/charlotteluxem/status/1389109693814124544;;;1389109693814124544;
unjourtuverra;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 06:49;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:49;https://twitter.com/#!/unjourtuverra/status/1389109948714528768;;;1389109948714528768;
unjourtuverra;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 06:49;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:49;https://twitter.com/#!/unjourtuverra/status/1389109948714528768;;;1389109948714528768;
ernesto55248617;rudybouma;;;;;;;;;;;;;Mentions;3-5-2021 06:53;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;3-5-2021 06:53;https://twitter.com/#!/ernesto55248617/status/1389110851785867264;;;1389110851785867264;
astrolabe7629;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 06:59;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:59;https://twitter.com/#!/astrolabe7629/status/1389112484699705344;;;1389112484699705344;
astrolabe7629;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 06:59;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 06:59;https://twitter.com/#!/astrolabe7629/status/1389112484699705344;;;1389112484699705344;
maris_sanna;rudybouma;;;;;;;;;;;;;Mentions;3-5-2021 07:50;RT @rudybouma: Baudet's bron is een #QAnon-aanhangster die gelooft in een satanische, pedofiele, bloeddrinkende elite. Ze noemt ook Obama e…;;;qanon;3-5-2021 07:50;https://twitter.com/#!/maris_sanna/status/1389125181185089536;;;1389125181185089536;
cynthialondon19;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 08:06;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 08:06;https://twitter.com/#!/cynthialondon19/status/1389129252679847937;;;1389129252679847937;
cynthialondon19;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 08:06;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 08:06;https://twitter.com/#!/cynthialondon19/status/1389129252679847937;;;1389129252679847937;
jmarfeuil;joebiden;;;;;;;;;;;;;Mentions;2-5-2021 16:51;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 16:51;https://twitter.com/#!/jmarfeuil/status/1388899021952016391;;;1388899021952016391;
jmarfeuil;ericnaulleau;;;;;;;;;;;;;Mentions;2-5-2021 16:51;RT @EricNaulleau: Nous sommes le 2 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;2-5-2021 16:51;https://twitter.com/#!/jmarfeuil/status/1388899021952016391;;;1388899021952016391;
jmarfeuil;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 08:16;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 08:16;https://twitter.com/#!/jmarfeuil/status/1389131698009526272;;;1389131698009526272;
jmarfeuil;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 08:16;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 08:16;https://twitter.com/#!/jmarfeuil/status/1389131698009526272;;;1389131698009526272;
ellerret1;sunny;;;;;;;;;;;;;Mentions;3-5-2021 08:24;@KarynEYD @JBLAIRMURPHY @sunny Lol! No doubt a #QAnon troll. They never let reality or facts get in their way!!;;;qanon;3-5-2021 08:24;https://twitter.com/#!/ellerret1/status/1389133872441434112;;;1389133872441434112;1389098909587365890
ellerret1;jblairmurphy;;;;;;;;;;;;;Mentions;3-5-2021 08:24;@KarynEYD @JBLAIRMURPHY @sunny Lol! No doubt a #QAnon troll. They never let reality or facts get in their way!!;;;qanon;3-5-2021 08:24;https://twitter.com/#!/ellerret1/status/1389133872441434112;;;1389133872441434112;1389098909587365890
ellerret1;karyneyd;;;;;;;;;;;;;Replies to;3-5-2021 08:24;@KarynEYD @JBLAIRMURPHY @sunny Lol! No doubt a #QAnon troll. They never let reality or facts get in their way!!;;;qanon;3-5-2021 08:24;https://twitter.com/#!/ellerret1/status/1389133872441434112;;;1389133872441434112;1389098909587365890
haccpjod;haccpjod;;;;;;;;;;;;;Tweet;3-5-2021 08:42;#MichaelFlynn #RussianMarker #Jan6thInsurrectionist #Fascist #QAnon #Holdhimaccountable https://t.co/NTsGIL2Of7;https://twitter.com/SethAbramson/status/1388992690382163971;twitter.com;michaelflynn russianmarker jan6thinsurrectionist fascist qanon holdhimaccountable;3-5-2021 08:42;https://twitter.com/#!/haccpjod/status/1389138400482107397;;;1389138400482107397;
schalio;joebiden;;;;;;;;;;;;;Mentions;3-5-2021 08:47;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 08:47;https://twitter.com/#!/schalio/status/1389139606839386116;;;1389139606839386116;
schalio;ericnaulleau;;;;;;;;;;;;;Mentions;3-5-2021 08:47;RT @EricNaulleau: Nous sommes le 3 mai 2021 et @JoeBiden n’a toujours pas été arrêté par l’armée contrairement à ce qu’annonçaient tous les…;;;;3-5-2021 08:47;https://twitter.com/#!/schalio/status/1389139606839386116;;;1389139606839386116;
seanspammity;seanspammity;;;;;;;;;;;;;Tweet;2-5-2021 14:26;I don't know how any of this works #QAnon #FollowTheWhiteRabbit #TickTockTickTockTickTock #PitterPatter;;;qanon followthewhiterabbit ticktockticktockticktock pitterpatter;2-5-2021 14:26;https://twitter.com/#!/seanspammity/status/1388862347658268672;;;1388862347658268672;
seanspammity;seanspammity;;;;;;;;;;;;;Tweet;2-5-2021 18:25;Uh oh I don't know how any of this works #QAnon #FollowTheWhiteRabbit #TickTock;;;qanon followthewhiterabbit ticktock;2-5-2021 18:25;https://twitter.com/#!/seanspammity/status/1388922646570676230;;;1388922646570676230;
seanspammity;seanspammity;;;;;;;;;;;;;Tweet;2-5-2021 22:26;Am I doing it right? #QAnon #FollowTheWhiteRabbit #TickTock #PitterPatter;;;qanon followthewhiterabbit ticktock pitterpatter;2-5-2021 22:26;https://twitter.com/#!/seanspammity/status/1388983251172212736;;;1388983251172212736;
seanspammity;seanspammity;;;;;;;;;;;;;Tweet;3-5-2021 00:25;I don’t understand how any of this works #QAnon #FollowTheWhiteRabbit #TickTock;;;qanon followthewhiterabbit ticktock;3-5-2021 00:25;https://twitter.com/#!/seanspammity/status/1389013145092595713;;;1389013145092595713;
seanspammity;seanspammity;;;;;;;;;;;;;Tweet;3-5-2021 03:25;Am I doing it right? #QAnon #FollowTheWhiteRabbit #TickTock;;;qanon followthewhiterabbit ticktock;3-5-2021 03:25;https://twitter.com/#!/seanspammity/status/1389058500060454915;;;1389058500060454915;
seanspammity;seanspammity;;;;;;;;;;;;;Tweet;3-5-2021 08:55;Am I doing it right? #QAnon #FollowTheWhiteRabbit;;;qanon followthewhiterabbit;3-5-2021 08:55;https://twitter.com/#!/seanspammity/status/1389141672978747395;;;1389141672978747395;
paasip;paasip;;;;;;;;;;;;;Tweet;3-5-2021 09:15;Tein osani että tämä ravintola- ja kulttuurialan sekä yksityisyrittäjien ahdinko jatkuisi mahdollisimman pitkään.… https://t.co/o354hHkvbl;https://twitter.com/i/web/status/1389146610203086853;twitter.com;;3-5-2021 09:15;https://twitter.com/#!/paasip/status/1389146610203086853;;;1389146610203086853;
removegopnow;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 09:21;"RT @BombshellDAILY: LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-trump…";;;;3-5-2021 09:21;https://twitter.com/#!/removegopnow/status/1389148040913641473;;;1389148040913641473;
mikecannytalk;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 09:21;"RT @BombshellDAILY: LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-trump…";;;;3-5-2021 09:21;https://twitter.com/#!/mikecannytalk/status/1389148045464547329;;;1389148045464547329;
