;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
hakanko87121838;denknl;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @DenkNL: Niet de slachtoffers staan centraal voor deze regering, maar het redden van het eigen hachje. Dit kabinet is de schande voorbij…;;;;29-4-2021 12:01;https://twitter.com/#!/hakanko87121838/status/1387738759450566657;;;1387738759450566657;
sas_pvv_;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:56;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:56;https://twitter.com/#!/sas_pvv_/status/1387737467239997444;;;1387737467239997444;
sas_pvv_;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:01;https://twitter.com/#!/sas_pvv_/status/1387738759706386432;;;1387738759706386432;
davisser;minpres;;;;;;;;;;;;;Mentions;29-4-2021 12:01;In het #notulendebat heeft @geertwilderspvv het over de 'tassendrager' van @MinPres. Lijkt leuk gevonden, maar feit… https://t.co/PBMRqyZoNn;https://twitter.com/i/web/status/1387738761149272066;twitter.com;notulendebat;29-4-2021 12:01;https://twitter.com/#!/davisser/status/1387738761149272066;;;1387738761149272066;
davisser;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;In het #notulendebat heeft @geertwilderspvv het over de 'tassendrager' van @MinPres. Lijkt leuk gevonden, maar feit… https://t.co/PBMRqyZoNn;https://twitter.com/i/web/status/1387738761149272066;twitter.com;notulendebat;29-4-2021 12:01;https://twitter.com/#!/davisser/status/1387738761149272066;;;1387738761149272066;
sturges05059627;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:56;"#notulendebat 
Als @jesseklaver nu zelfs bij @AnneKuik muntjes opgooit om helder te maken best wel te willen meereg… https://t.co/CkoBSSd4e7";https://twitter.com/i/web/status/1387737621858856966;twitter.com;notulendebat;29-4-2021 11:56;https://twitter.com/#!/sturges05059627/status/1387737621858856966;;;1387737621858856966;
sturges05059627;jesseklaver;;;;;;;;;;;;;Mentions;29-4-2021 11:56;"#notulendebat 
Als @jesseklaver nu zelfs bij @AnneKuik muntjes opgooit om helder te maken best wel te willen meereg… https://t.co/CkoBSSd4e7";https://twitter.com/i/web/status/1387737621858856966;twitter.com;notulendebat;29-4-2021 11:56;https://twitter.com/#!/sturges05059627/status/1387737621858856966;;;1387737621858856966;
hanshelder2;sturges05059627;;;;;;;;;;;;;Mentions;29-4-2021 11:58;"RT @Sturges05059627: #notulendebat 
Als @jesseklaver nu zelfs bij @AnneKuik muntjes opgooit om helder te maken best wel te willen meeregere…";;;notulendebat;29-4-2021 11:58;https://twitter.com/#!/hanshelder2/status/1387738123094929411;;;1387738123094929411;
hanshelder2;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 11:57;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 11:57;https://twitter.com/#!/hanshelder2/status/1387737927304814592;;;1387737927304814592;
hanshelder2;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:58;"RT @Sturges05059627: #notulendebat 
Als @jesseklaver nu zelfs bij @AnneKuik muntjes opgooit om helder te maken best wel te willen meeregere…";;;notulendebat;29-4-2021 11:58;https://twitter.com/#!/hanshelder2/status/1387738123094929411;;;1387738123094929411;
hanshelder2;jesseklaver;;;;;;;;;;;;;Mentions;29-4-2021 11:58;"RT @Sturges05059627: #notulendebat 
Als @jesseklaver nu zelfs bij @AnneKuik muntjes opgooit om helder te maken best wel te willen meeregere…";;;notulendebat;29-4-2021 11:58;https://twitter.com/#!/hanshelder2/status/1387738123094929411;;;1387738123094929411;
hanshelder2;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:01;https://twitter.com/#!/hanshelder2/status/1387738763208581124;;;1387738763208581124;
dokkie27;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:01;https://twitter.com/#!/dokkie27/status/1387738721966043136;;;1387738721966043136;
dokkie27;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:01;https://twitter.com/#!/dokkie27/status/1387738767537147907;;;1387738767537147907;
stattruth;stattruth;;;;;;;;;;;;;Tweet;29-4-2021 12:01;"🍫 This is trending in Belgium! (29/04/2021 14:00)

Deborah : 31% bots
#notulendebat : 40% bots - 14K real tweets… https://t.co/tG8xXqG5RN";https://twitter.com/i/web/status/1387738767969112065;twitter.com;notulendebat;29-4-2021 12:01;https://twitter.com/#!/stattruth/status/1387738767969112065;;;1387738767969112065;
blake73116958;markdehollander;;;;;;;;;;;;;Mentions;29-4-2021 11:53;RT @markdehollander: Kuik (CDA) hakkelt wat en weigert het voor Omtzigt op te nemen. Ze moet wat volzinnen van haar briefje afkijken en dit…;;;;29-4-2021 11:53;https://twitter.com/#!/blake73116958/status/1387736911125651457;;;1387736911125651457;
blake73116958;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/blake73116958/status/1387738785530646530;;;1387738785530646530;
blake73116958;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/blake73116958/status/1387738785530646530;;;1387738785530646530;
blake73116958;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/blake73116958/status/1387738785530646530;;;1387738785530646530;
doemaargewoonso;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/doemaargewoonso/status/1387738787107807237;;;1387738787107807237;
doemaargewoonso;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/doemaargewoonso/status/1387738787107807237;;;1387738787107807237;
doemaargewoonso;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/doemaargewoonso/status/1387738787107807237;;;1387738787107807237;
lizettevissche1;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @wilmaborgman: Sprak het kabinet-Rutte 2 met daarin minister @PloumenLilianne dan echt nooit over kamerleden, vraagt @RobJetten. Maar Pl…;;;;29-4-2021 12:01;https://twitter.com/#!/lizettevissche1/status/1387738788470874113;;;1387738788470874113;
lizettevissche1;ploumenlilianne;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @wilmaborgman: Sprak het kabinet-Rutte 2 met daarin minister @PloumenLilianne dan echt nooit over kamerleden, vraagt @RobJetten. Maar Pl…;;;;29-4-2021 12:01;https://twitter.com/#!/lizettevissche1/status/1387738788470874113;;;1387738788470874113;
lizettevissche1;wilmaborgman;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @wilmaborgman: Sprak het kabinet-Rutte 2 met daarin minister @PloumenLilianne dan echt nooit over kamerleden, vraagt @RobJetten. Maar Pl…;;;;29-4-2021 12:01;https://twitter.com/#!/lizettevissche1/status/1387738788470874113;;;1387738788470874113;
antoinetteleeu1;rietbergenniels;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @RietbergenNiels: “Omtzigt zit niet thuis vanwege de toeslagenaffaire, maar a.g.v. de structurele tegenwerking door het kabinet”, aldus…;;;;29-4-2021 12:01;https://twitter.com/#!/antoinetteleeu1/status/1387738797799059458;;;1387738797799059458;
tallfox55;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:01;https://twitter.com/#!/tallfox55/status/1387738798298181637;;;1387738798298181637;
deturbofan;estherou;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @talithamuusse: Opvallend. Bij de bijdragen Wilders, Azarkan en ook Marijnissen keek Rutte continu op zijn telefoon of weg. Nu @estherou…;;;;29-4-2021 12:01;https://twitter.com/#!/deturbofan/status/1387738834511798272;;;1387738834511798272;
deturbofan;talithamuusse;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @talithamuusse: Opvallend. Bij de bijdragen Wilders, Azarkan en ook Marijnissen keek Rutte continu op zijn telefoon of weg. Nu @estherou…;;;;29-4-2021 12:01;https://twitter.com/#!/deturbofan/status/1387738834511798272;;;1387738834511798272;
dochterb;dochterb;;;;;;;;;;;;;Tweet;29-4-2021 12:01;#notulendebat laat de kamer NU besluiten 10 aanbevelingen Omzigt direct over te nemen. Desnoods als richtinggevend.… https://t.co/a3ojR3TkCF;https://twitter.com/i/web/status/1387738844032811008;twitter.com;notulendebat;29-4-2021 12:01;https://twitter.com/#!/dochterb/status/1387738844032811008;;;1387738844032811008;
panopti34799467;panopti34799467;;;;;;;;;;;;;Tweet;29-4-2021 12:01;Jetten is echt die irritante kutklasgenoot die bij de docent slijmt, spijbelende klasgenoten verklikt en die ik vro… https://t.co/dTTLMD6jjc;https://twitter.com/i/web/status/1387738846444544003;twitter.com;;29-4-2021 12:01;https://twitter.com/#!/panopti34799467/status/1387738846444544003;;;1387738846444544003;
florantine11;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:00;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:00;https://twitter.com/#!/florantine11/status/1387738625949982726;;;1387738625949982726;
florantine11;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:01;https://twitter.com/#!/florantine11/status/1387738724281294853;;;1387738724281294853;
florantine11;alexanderbakker;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @alexanderbakker: SP-leider Marijnissen wil minister Sigrid Kaag bij het debat hebben. “Ik heb in haar agenda gekeken, ze is niet in Nig…;;;;29-4-2021 12:01;https://twitter.com/#!/florantine11/status/1387738850286575616;;;1387738850286575616;
elsjansen1968;elsjansen1968;;;;;;;;;;;;;Tweet;29-4-2021 12:01;Verklaart ze zichzelf nu incompetent? 😅 #notulendebat;;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/elsjansen1968/status/1387738856603140098;;;1387738856603140098;
richardkeus;femkemerel;;;;;;;;;;;;;Mentions;29-4-2021 12:00;RT @FemkeMerel: Huh?!? #opgeklopteophef?! Dit is de 1e keer dat de Kamer deze notulen ziet! En de POK alleen de geanonimiseerde samenvattin…;;;opgeklopteophef;29-4-2021 12:00;https://twitter.com/#!/richardkeus/status/1387738582039810048;;;1387738582039810048;
richardkeus;ericjensen020;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @EricJensen020: Ongelooflijk. Coalitie-laaf Jetten durft de SP de maat te nemen in het #notulendebat, doet voorkomen alsof Marijnissen d…;;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/richardkeus/status/1387738857140011009;;;1387738857140011009;
nielsklaassen;nielsklaassen;;;;;;;;;;;;;Tweet;29-4-2021 11:55;CDA-Kamerlid Kuik heeft het over een 'bizar beeld' in de notulen, terwijl 'strijder Omtzigt' doorvroeg, werd hij al… https://t.co/foPXd6Dz43;https://twitter.com/i/web/status/1387737199723089920;twitter.com;;29-4-2021 11:55;https://twitter.com/#!/nielsklaassen/status/1387737199723089920;;;1387737199723089920;
nielsklaassen;nielsklaassen;;;;;;;;;;;;;Tweet;29-4-2021 12:00;De tien punten uit Omtzigts boek 'zouden allemaal moeten worden overgenomen', vindt Kuik. ,,Maar we moeten ook naar… https://t.co/G1pEnS5wWo;https://twitter.com/i/web/status/1387738547122319362;twitter.com;;29-4-2021 12:00;https://twitter.com/#!/nielsklaassen/status/1387738547122319362;;;1387738547122319362;1387737199723089920
wintermanad;nielsklaassen;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @NielsKlaassen: CDA-Kamerlid Kuik heeft het over een 'bizar beeld' in de notulen, terwijl 'strijder Omtzigt' doorvroeg, werd hij als las…;;;;29-4-2021 12:01;https://twitter.com/#!/wintermanad/status/1387738858805149701;;;1387738858805149701;
grotplato;lidwienj;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @lidwienj: We kijken naar een Titanic die aan het zinken is en iedereen speelt gewoon door. @2eKamertweets #notulendebat #constitutie;;;notulendebat constitutie;29-4-2021 12:01;https://twitter.com/#!/grotplato/status/1387738863737638916;;;1387738863737638916;
grotplato;2ekamertweets;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @lidwienj: We kijken naar een Titanic die aan het zinken is en iedereen speelt gewoon door. @2eKamertweets #notulendebat #constitutie;;;notulendebat constitutie;29-4-2021 12:01;https://twitter.com/#!/grotplato/status/1387738863737638916;;;1387738863737638916;
lobke54822906;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 12:01;https://twitter.com/#!/lobke54822906/status/1387738881848655874;;;1387738881848655874;
lobke54822906;femkemerel;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @FemkeMerel: Wow... Dit is echt héél gênant. Wat doet @RobJetten!... Rob, wat doe je! Doorbréék die coalitiedwang nou eens!! Kom op! Laa…;;;;29-4-2021 12:01;https://twitter.com/#!/lobke54822906/status/1387738881848655874;;;1387738881848655874;
shupje;shupje;;;;;;;;;;;;;Tweet;29-4-2021 11:53;Ja mevrouw Kuik vooral vragen stellen en kritisch zijn, dan zit je in no-time thuis.... #notulendebat;;;notulendebat;29-4-2021 11:53;https://twitter.com/#!/shupje/status/1387736844016791552;;;1387736844016791552;
shupje;shupje;;;;;;;;;;;;;Tweet;29-4-2021 12:01;En het doel van dit debat is?????? #notulendebat;;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/shupje/status/1387738886449909768;;;1387738886449909768;
remkotheulings;stijnkropman;;;;;;;;;;;;;Mentions;29-4-2021 12:01;Lokale CDA-ers, zoals fractievoorzitter @stijnkropman uit Landgraaf, kijken vandaag kritisch mee naar het… https://t.co/3LdZFpFtjn;https://twitter.com/i/web/status/1387738887364173825;twitter.com;;29-4-2021 12:01;https://twitter.com/#!/remkotheulings/status/1387738887364173825;;;1387738887364173825;
bassieelswood;marcelbar8;;;;;;;;;;;;;Replies to;29-4-2021 12:01;"@marcelbar8 Wellicht een leuk idee om in deze eens niet in termen als ""populistisch"" te denken. Dan begrijp je er n… https://t.co/WHO4AA2gJf";https://twitter.com/i/web/status/1387738894498766851;twitter.com;;29-4-2021 12:01;https://twitter.com/#!/bassieelswood/status/1387738894498766851;;;1387738894498766851;1387734766850613248
annebee0162;femkemerel;;;;;;;;;;;;;Mentions;29-4-2021 11:59;RT @FemkeMerel: Huh?!? #opgeklopteophef?! Dit is de 1e keer dat de Kamer deze notulen ziet! En de POK alleen de geanonimiseerde samenvattin…;;;opgeklopteophef;29-4-2021 11:59;https://twitter.com/#!/annebee0162/status/1387738424124321800;;;1387738424124321800;
annebee0162;ericjensen020;;;;;;;;;;;;;Mentions;29-4-2021 12:00;RT @EricJensen020: Ongelooflijk. Coalitie-laaf Jetten durft de SP de maat te nemen in het #notulendebat, doet voorkomen alsof Marijnissen d…;;;notulendebat;29-4-2021 12:00;https://twitter.com/#!/annebee0162/status/1387738656660672513;;;1387738656660672513;
annebee0162;sunita_biharie;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @Sunita_Biharie: #Jetten is nou serieus #Marijnissen aan het uitleggen dat we niet met beeldvorming bezig moeten zijn maar voor mensen o…;;;jetten marijnissen;29-4-2021 12:01;https://twitter.com/#!/annebee0162/status/1387738895425675271;;;1387738895425675271;
tja43778434;gertjansegers;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @HenkErkelens: @gertjansegers Laat als #CU straks a.u.b. een ander gezicht zien en geluid horen dan de andere regeringspartijen. #notule…;;;cu;29-4-2021 12:01;https://twitter.com/#!/tja43778434/status/1387738897136988160;;;1387738897136988160;
tja43778434;henkerkelens;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @HenkErkelens: @gertjansegers Laat als #CU straks a.u.b. een ander gezicht zien en geluid horen dan de andere regeringspartijen. #notule…;;;cu;29-4-2021 12:01;https://twitter.com/#!/tja43778434/status/1387738897136988160;;;1387738897136988160;
_zeurkous;_zeurkous;;;;;;;;;;;;;Tweet;29-4-2021 12:01;Friet Patatzarkan #notulendebat;;;notulendebat;29-4-2021 12:01;https://twitter.com/#!/_zeurkous/status/1387738902417580036;;;1387738902417580036;
ivovd2;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @geertwilderspvv: Een ministerraad vol incompetente bange mensen, narcisten, egoïsten die vooral bezig waren hun eigen hachje te redden.…;;;;29-4-2021 12:01;https://twitter.com/#!/ivovd2/status/1387738911057776642;;;1387738911057776642;
hjkamerbeek;hjkamerbeek;;;;;;;;;;;;;Tweet;29-4-2021 12:01;Nee mevrouw Kuik van het CDA, Pieter Omtzigt is niet ziek geworden door het kabinet. Men wordt niet overspannen doo… https://t.co/qVvt68GKec;https://twitter.com/i/web/status/1387738911208783877;twitter.com;;29-4-2021 12:01;https://twitter.com/#!/hjkamerbeek/status/1387738911208783877;;;1387738911208783877;
erikvogelaar;marcelbar8;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @marcelbar8: Niet toevallig allemaal populistische partijen die de motie van wantrouwen indienen. 
Caroline van der Plas is er inmiddels…";;;;29-4-2021 12:01;https://twitter.com/#!/erikvogelaar/status/1387738916254633987;;;1387738916254633987;
jagergeert;petervheemst;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @petervheemst: Feit is én blijft, @RobJetten: vanwege de #toeslagenaffaire stapte  Pvda- voorman Asscher op als lijsttrekker.
Terwijl he…";;;toeslagenaffaire;29-4-2021 12:01;https://twitter.com/#!/jagergeert/status/1387738917726793728;;;1387738917726793728;
jagergeert;robjetten;;;;;;;;;;;;;Mentions;29-4-2021 12:01;"RT @petervheemst: Feit is én blijft, @RobJetten: vanwege de #toeslagenaffaire stapte  Pvda- voorman Asscher op als lijsttrekker.
Terwijl he…";;;toeslagenaffaire;29-4-2021 12:01;https://twitter.com/#!/jagergeert/status/1387738917726793728;;;1387738917726793728;
proxima09103909;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:01;https://twitter.com/#!/proxima09103909/status/1387738921753358342;;;1387738921753358342;
sher171;vera_bergkamp;;;;;;;;;;;;;Mentions;29-4-2021 12:01;RT @InekeBekkering: Ik mis @khadijaArib bij dit debat. De huidige voorzitter @Vera_Bergkamp stuurt in mijn optiek wel érg partijdig #notule…;;;;29-4-2021 12:01;https://twitter.com/#!/sher171/status/1387738929076609030;;;1387738929076609030;
